YEAR,STATEFIPS,ZIPCODE,ZCTA,POINT_ZIP,ACS_TOT_POP_WT_ZC,ACS_TOT_POP_US_ABOVE1_ZC,ACS_TOT_POP_ABOVE5_ZC,ACS_TOT_POP_ABOVE15_ZC,ACS_TOT_POP_ABOVE16_ZC,ACS_TOT_POP_16_19_ZC,ACS_TOT_POP_ABOVE25_ZC,ACS_TOT_CIVIL_POP_ABOVE18_ZC,ACS_TOT_CIVIL_VET_POP_ABOVE25_ZC,ACS_TOT_OWN_CHILD_BELOW17_ZC,ACS_TOT_WORKER_NWFH_ZC,ACS_TOT_WORKER_HH_ZC,ACS_TOT_CIVILIAN_LABOR_ZC,ACS_TOT_CIVIL_EMPLOY_POP_ZC,ACS_TOT_CIVIL_NONINST_POP_POV_ZC,ACS_TOT_CIVIL_POP_POV_ZC,ACS_TOT_POP_POV_ZC,ACS_TOT_GRANDCHILDREN_GP_ZC,ACS_TOT_HU_ZC,ACS_TOT_HH_ZC,ACS_AVG_HH_SIZE_ZC,ACS_TOT_CIVIL_NONINST_POP_ZC,ACS_TOT_CIVIL_VET_POP_ZC,ACS_PCT_CHILD_DISAB_ZC,ACS_PCT_DISABLE_ZC,ACS_PCT_NONVET_DISABLE_18_64_ZC,ACS_PCT_VET_DISABLE_18_64_ZC,ACS_PCT_FEMALE_ZC,ACS_PCT_MALE_ZC,ACS_PCT_CTZ_NATURALIZED_ZC,ACS_PCT_CTZ_NONUS_BORN_ZC,ACS_PCT_CTZ_US_BORN_ZC,ACS_PCT_FOREIGN_BORN_ZC,ACS_PCT_NON_CITIZEN_ZC,ACS_PCT_NONCTN_1990_ZC,ACS_PCT_NONCTN_1999_ZC,ACS_PCT_NONCTN_2000_ZC,ACS_PCT_NONCTN_2010_ZC,ACS_PCT_API_LANG_ZC,ACS_PCT_ENGL_NOT_ALL_ZC,ACS_PCT_ENGL_NOT_WELL_ZC,ACS_PCT_ENGL_VERY_WELL_ZC,ACS_PCT_ENGL_WELL_ZC,ACS_PCT_ENGLISH_ZC,ACS_PCT_HH_LIMIT_ENGLISH_ZC,ACS_PCT_OTH_EURP_ZC,ACS_PCT_OTH_LANG_ZC,ACS_PCT_SPANISH_ZC,ACS_PCT_GULFWAR_1990_2001_ZC,ACS_PCT_GULFWAR_2001_ZC,ACS_PCT_GULFWAR_VIETNAM_ZC,ACS_PCT_VET_ZC,ACS_PCT_VIETNAM_ZC,ACS_MEDIAN_AGE_ZC,ACS_MEDIAN_AGE_FEMALE_ZC,ACS_MEDIAN_AGE_MALE_ZC,ACS_PCT_AGE_0_4_ZC,ACS_PCT_AGE_5_9_ZC,ACS_PCT_AGE_10_14_ZC,ACS_PCT_AGE_15_17_ZC,ACS_PCT_AGE_0_17_ZC,ACS_PCT_AGE_18_29_ZC,ACS_PCT_AGE_18_44_ZC,ACS_PCT_AGE_30_44_ZC,ACS_PCT_AGE_45_64_ZC,ACS_PCT_AGE_50_64_ZC,ACS_PCT_AGE_ABOVE65_ZC,ACS_PCT_AGE_ABOVE80_ZC,ACS_PCT_AIAN_ZC,ACS_PCT_AIAN_FEMALE_ZC,ACS_PCT_AIAN_MALE_ZC,ACS_PCT_AIAN_NONHISP_ZC,ACS_PCT_ASIAN_ZC,ACS_PCT_ASIAN_FEMALE_ZC,ACS_PCT_ASIAN_MALE_ZC,ACS_PCT_ASIAN_NONHISP_ZC,ACS_PCT_BLACK_ZC,ACS_PCT_BLACK_FEMALE_ZC,ACS_PCT_BLACK_MALE_ZC,ACS_PCT_BLACK_NONHISP_ZC,ACS_PCT_HISP_FEMALE_ZC,ACS_PCT_HISP_MALE_ZC,ACS_PCT_HISPANIC_ZC,ACS_PCT_MULT_RACE_ZC,ACS_PCT_MULT_RACE_FEMALE_ZC,ACS_PCT_MULT_RACE_MALE_ZC,ACS_PCT_MULT_RACE_NONHISP_ZC,ACS_PCT_NHPI_ZC,ACS_PCT_NHPI_FEMALE_ZC,ACS_PCT_NHPI_MALE_ZC,ACS_PCT_NHPI_NONHISP_ZC,ACS_PCT_OTHER_FEMALE_ZC,ACS_PCT_OTHER_MALE_ZC,ACS_PCT_OTHER_NONHISP_ZC,ACS_PCT_OTHER_RACE_ZC,ACS_PCT_WHITE_ZC,ACS_PCT_WHITE_FEMALE_ZC,ACS_PCT_WHITE_MALE_ZC,ACS_PCT_WHITE_NONHISP_ZC,ACS_PCT_HOUSEHOLDER_WHITE_ZC,ACS_PCT_HOUSEHOLDER_BLACK_ZC,ACS_PCT_HOUSEHOLDER_AIAN_ZC,ACS_PCT_HOUSEHOLDER_ASIAN_ZC,ACS_PCT_HOUSEHOLDER_NHPI_ZC,ACS_PCT_HOUSEHOLDER_OTHER_ZC,ACS_PCT_HOUSEHOLDER_MULT_ZC,ACS_PCT_AIAN_COMB_ZC,ACS_PCT_ASIAN_COMB_ZC,ACS_PCT_BLACK_COMB_ZC,ACS_PCT_NHPI_COMB_ZC,ACS_PCT_WHITE_COMB_ZC,ACS_PCT_HH_NO_COMP_DEV_ZC,ACS_PCT_HH_SMARTPHONE_ZC,ACS_PCT_HH_SMARTPHONE_ONLY_ZC,ACS_PCT_HH_TABLET_ZC,ACS_PCT_HH_TABLET_ONLY_ZC,ACS_PCT_HH_PC_ZC,ACS_PCT_HH_PC_ONLY_ZC,ACS_PCT_HH_OTHER_COMP_ZC,ACS_PCT_HH_OTHER_COMP_ONLY_ZC,ACS_PCT_HH_INTERNET_ZC,ACS_PCT_HH_INTERNET_NO_SUBS_ZC,ACS_PCT_HH_BROADBAND_ZC,ACS_PCT_HH_BROADBAND_ONLY_ZC,ACS_PCT_HH_BROADBAND_ANY_ZC,ACS_PCT_HH_CELLULAR_ZC,ACS_PCT_HH_CELLULAR_ONLY_ZC,ACS_PCT_HH_NO_INTERNET_ZC,ACS_PCT_HH_SAT_INTERNET_ZC,ACS_PCT_HH_DIAL_INTERNET_ONLY_ZC,ACS_PCT_CHILD_1FAM_ZC,ACS_PCT_CHILDREN_GRANDPARENT_ZC,ACS_PCT_GRANDP_RESPS_NO_P_ZC,ACS_PCT_GRANDP_RESPS_P_ZC,ACS_PCT_GRANDP_NO_RESPS_ZC,ACS_PCT_HH_KID_1PRNT_ZC,ACS_PCT_DIVORCED_F_ZC,ACS_PCT_DIVORCED_M_ZC,ACS_PCT_MARRIED_SP_AB_F_ZC,ACS_PCT_MARRIED_SP_AB_M_ZC,ACS_PCT_MARRIED_SP_PR_F_ZC,ACS_PCT_MARRIED_SP_PR_M_ZC,ACS_PCT_NVR_MARRIED_F_ZC,ACS_PCT_NVR_MARRIED_M_ZC,ACS_PCT_WIDOWED_F_ZC,ACS_PCT_WIDOWED_M_ZC,ACS_PCT_POP_SAME_SEX_UNMRD_P_ZC,ACS_PCT_POP_SAME_SEX_SPOUSE_ZC,ACS_PCT_ADMIN_ZC,ACS_PCT_ARMED_FORCES_ZC,ACS_PCT_ART_ZC,ACS_PCT_CONSTRUCT_ZC,ACS_PCT_EDUC_ZC,ACS_PCT_EMPLOYED_ZC,ACS_PCT_FINANCE_ZC,ACS_PCT_GOVT_ZC,ACS_PCT_INFORM_ZC,ACS_PCT_MANUFACT_ZC,ACS_PCT_NATURE_ZC,ACS_PCT_NOT_LABOR_ZC,ACS_PCT_OTHER_ZC,ACS_PCT_PROFESS_ZC,ACS_PCT_PVT_NONPROFIT_ZC,ACS_PCT_PVT_PROFIT_ZC,ACS_PCT_RETAIL_ZC,ACS_PCT_TRANSPORT_ZC,ACS_PCT_UNEMPLOY_ZC,ACS_PCT_VET_LABOR_FORCE_18_64_ZC,ACS_PCT_VET_UNEMPL_18_64_ZC,ACS_PCT_WHOLESALE_ZC,ACS_PCT_WORK_RES_F_ZC,ACS_PCT_WORK_RES_M_ZC,ACS_GINI_INDEX_ZC,ACS_MDN_GRNDPRNT_NO_PRNT_INC_ZC,ACS_MDN_GRNDPRNT_INC_ZC,ACS_MEDIAN_HH_INC_AIAN_ZC,ACS_MEDIAN_HH_INC_ASIAN_ZC,ACS_MEDIAN_HH_INC_BLACK_ZC,ACS_MEDIAN_HH_INC_HISP_ZC,ACS_MEDIAN_HH_INC_MULTI_ZC,ACS_MEDIAN_HH_INC_NHPI_ZC,ACS_MEDIAN_HH_INC_OTHER_ZC,ACS_MEDIAN_HH_INC_WHITE_ZC,ACS_MEDIAN_HH_INC_ZC,ACS_MEDIAN_INC_F_ZC,ACS_MEDIAN_INC_M_ZC,ACS_MEDIAN_NONVET_INC_ZC,ACS_MEDIAN_VET_INC_ZC,ACS_PCT_INC50_ABOVE65_ZC,ACS_PCT_INC50_BELOW17_ZC,ACS_PCT_HEALTH_INC_BELOW137_ZC,ACS_PCT_HEALTH_INC_138_199_ZC,ACS_PCT_HEALTH_INC_200_399_ZC,ACS_PCT_HEALTH_INC_ABOVE400_ZC,ACS_PCT_HH_INC_10000_ZC,ACS_PCT_HH_INC_100000_ZC,ACS_PCT_HH_INC_14999_ZC,ACS_PCT_HH_INC_24999_ZC,ACS_PCT_HH_INC_49999_ZC,ACS_PCT_HH_INC_99999_ZC,ACS_PCT_INC50_ZC,ACS_PCT_NONVET_POV_18_64_ZC,ACS_PCT_VET_POV_18_64_ZC,ACS_PCT_PERSON_INC_100_124_ZC,ACS_PCT_PERSON_INC_125_199_ZC,ACS_PCT_PERSON_INC_ABOVE200_ZC,ACS_PCT_PERSON_INC_BELOW99_ZC,ACS_PER_CAPITA_INC_ZC,ACS_PCT_POV_AIAN_ZC,ACS_PCT_POV_ASIAN_ZC,ACS_PCT_POV_BLACK_ZC,ACS_PCT_POV_HISPANIC_ZC,ACS_PCT_POV_MULTI_ZC,ACS_PCT_POV_NHPI_ZC,ACS_PCT_POV_OTHER_ZC,ACS_PCT_POV_WHITE_ZC,ACS_PCT_HH_1FAM_FOOD_STMP_ZC,ACS_PCT_HH_FOOD_STMP_ZC,ACS_PCT_HH_FOOD_STMP_BLW_POV_ZC,ACS_PCT_HH_NO_FD_STMP_BLW_POV_ZC,ACS_PCT_HH_PUB_ASSIST_ZC,ACS_PCT_COLLEGE_ASSOCIATE_DGR_ZC,ACS_PCT_BACHELOR_DGR_ZC,ACS_PCT_NO_WORK_NO_SCHL_16_19_ZC,ACS_PCT_GRADUATE_DGR_ZC,ACS_PCT_HS_GRADUATE_ZC,ACS_PCT_LT_HS_ZC,ACS_PCT_POSTHS_ED_ZC,ACS_PCT_VET_BACHELOR_ZC,ACS_PCT_VET_COLLEGE_ZC,ACS_PCT_VET_HS_ZC,ACS_MEDIAN_HOME_VALUE_ZC,ACS_MEDIAN_RENT_ZC,ACS_MDN_OWNER_COST_MORTGAGE_ZC,ACS_MDN_OWNER_COST_NO_MORTG_ZC,ACS_MEDIAN_YEAR_BUILT_ZC,ACS_PCT_10UNITS_ZC,ACS_PCT_1UP_OWNER_1ROOM_ZC,ACS_PCT_1UP_PERS_1ROOM_ZC,ACS_PCT_1UP_RENT_1ROOM_ZC,ACS_PCT_HU_BUILT_1979_ZC,ACS_PCT_DIF_STATE_ZC,ACS_PCT_GRP_QRT_ZC,ACS_PCT_HH_1PERS_ZC,ACS_PCT_HH_ABOVE65_ZC,ACS_PCT_HH_ALONE_ABOVE65_ZC,ACS_PCT_HU_NO_FUEL_ZC,ACS_PCT_HU_UTILITY_GAS_ZC,ACS_PCT_HU_BOT_TANK_LP_GAS_ZC,ACS_PCT_HU_OIL_ZC,ACS_PCT_HU_WOOD_ZC,ACS_PCT_HU_COAL_ZC,ACS_PCT_HU_OTHER_ZC,ACS_PCT_HU_ELEC_ZC,ACS_PCT_HU_SOLAR_ZC,ACS_PCT_IN_COUNTY_MOVE_ZC,ACS_PCT_IN_STATE_MOVE_ZC,ACS_PCT_HU_KITCHEN_ZC,ACS_PCT_HU_MOBILE_HOME_ZC,ACS_PCT_OWNER_HU_ZC,ACS_PCT_OWNER_HU_COST_30PCT_ZC,ACS_PCT_OWNER_HU_COST_50PCT_ZC,ACS_PCT_OWNER_HU_CHILD_ZC,ACS_PCT_HU_PLUMBING_ZC,ACS_PCT_RENTER_HU_COST_30PCT_ZC,ACS_PCT_RENTER_HU_COST_50PCT_ZC,ACS_PCT_RENTER_HU_ZC,ACS_PCT_RENTER_HU_ABOVE65_ZC,ACS_PCT_RENTER_HU_CHILD_ZC,ACS_PCT_VACANT_HU_ZC,ACS_PCT_COMMT_15MIN_ZC,ACS_PCT_COMMT_29MIN_ZC,ACS_PCT_COMMT_59MIN_ZC,ACS_PCT_COMMT_60MINUP_ZC,ACS_PCT_DRIVE_2WORK_ZC,ACS_PCT_HU_NO_VEH_ZC,ACS_PCT_PUB_COMMT_15MIN_ZC,ACS_PCT_PUB_COMMT_29MIN_ZC,ACS_PCT_PUB_COMMT_59MIN_ZC,ACS_PCT_PUB_COMMT_60MINUP_ZC,ACS_PCT_PUBL_TRANSIT_ZC,ACS_PCT_TAXICAB_2WORK_ZC,ACS_PCT_WALK_2WORK_ZC,ACS_PCT_WORK_NO_CAR_ZC,ACS_PCT_MEDICAID_ANY_ZC,ACS_PCT_MEDICAID_ANY_BELOW64_ZC,ACS_PCT_MEDICARE_ONLY_ZC,ACS_PCT_OTHER_INS_ZC,ACS_PCT_PVT_EMPL_DRCT_ZC,ACS_PCT_PVT_EMPL_DRCT_BELOW64_ZC,ACS_PCT_PRIVATE_ANY_ZC,ACS_PCT_PRIVATE_ANY_BELOW64_ZC,ACS_PCT_PRIVATE_EMPL_ZC,ACS_PCT_PRIVATE_EMPL_BELOW64_ZC,ACS_PCT_PRIVATE_MDCR_ZC,ACS_PCT_PRIVATE_MDCR_35_64_ZC,ACS_PCT_PRIVATE_OTHER_ZC,ACS_PCT_PRIVATE_OTHER_BELOW64_ZC,ACS_PCT_PRIVATE_SELF_ZC,ACS_PCT_PRIVATE_SELF_BELOW64_ZC,ACS_PCT_PUBLIC_ONLY_ZC,ACS_PCT_PUBLIC_OTHER_ZC,ACS_PCT_PUBLIC_OTHER_BELOW64_ZC,ACS_PCT_SELF_MDCR_ABOVE35_ZC,ACS_PCT_TRICARE_VA_ZC,ACS_PCT_TRICARE_VA_BELOW64_ZC,ACS_PCT_UNINSURED_ZC,ACS_PCT_UNINSURED_BELOW64_ZC,CEN_AREALAND_SQM_ZC,CEN_POPDENSITY_ZC,HIFLD_DIST_UC_ZP,POS_DIST_ED_ZP,POS_DIST_MEDSURG_ICU_ZP,POS_DIST_TRAUMA_ZP,POS_DIST_PED_ICU_ZP,POS_DIST_OBSTETRICS_ZP,POS_DIST_CLINIC_ZP,POS_DIST_ALC_ZP,CEN_AIAN_NH_IND
2020,06,90622,90620,1,46228,45660,43603,37830,37449,1757,32827,36569,1912,7708,22097,23485,24959,23857,45907,36386,45922,1346,13315,12843,3.56,46018,1928,4.27,10.27,6.25,14.02,50.68,49.32,21.64,23.33,66.71,33.29,9.96,1.64,2.26,3.19,2.87,21.08,1.05,6.4,27.35,11.82,53.37,7.39,4.81,1.14,19.6,20.95,20.75,9.18,5.27,34.08,37.8,39.5,36.1,5.68,5.39,7.1,2.7,20.86,15.63,37.8,22.16,25.64,19.97,15.7,4.1,1.18,57.8,42.2,0.15,30.51,53.29,46.71,29.97,2.35,36.5,63.5,2.33,50.8,49.2,33.42,7.54,44.09,55.91,3.2,0.29,87.41,12.59,0.29,55.12,44.88,0.21,8.01,50.13,48.99,51.01,30.43,55.02,3.22,0.92,30.05,0.33,5.54,4.94,1.86,33.64,3.62,0.88,55.95,3.82,89.56,2.27,79.19,0.43,91.76,4.23,4.31,0,92.38,1.55,79.38,5.29,92.38,86.15,9.58,6.07,11.14,0,21.26,13.96,2.45,37.44,60.1,18.87,10.26,7.62,6.29,6,45.18,48.61,28.89,36.45,11.3,1.97,0,0.12,4.53,0.04,10.88,4.43,24.09,95.58,6.48,13.52,1.07,12.55,0.91,33.31,4.93,10.02,5.17,75.14,9.4,6.61,4.42,86.73,2.6,4.12,15.07,13.13,0.39,,,,108467,68188,93305,104337,,105625,102423,99351,30563,40268,34421,48651,2.58,6.32,11.33,7.24,29.64,51.78,4,49.58,1.61,3.64,13.78,27.39,3.97,7.25,5.51,1.74,8.72,81.43,8.11,33629,59.08,6,7.97,9.83,7.06,0,6.98,8.05,9.41,4.48,1.71,7.08,5.42,33.66,22.87,2.5,8.69,22.93,11.84,65.22,20.92,43.1,35.98,607500,1892,2393,475,1959,11.98,5.85,7.58,12.22,87.35,0.81,1.06,12.38,36.45,6.65,1.19,80.14,1.25,0,0.19,0,0,16.93,0.3,4.35,2.18,3.15,1.74,72.73,27.6,10.26,34.34,0.99,58.7,30.67,27.27,12.08,45.75,3.54,18.23,32.34,35.79,13.64,96.4,2.87,0,1.25,39.35,59.4,1.81,1.18,0.62,1.33,16.75,17.05,6.68,4.53,1.49,1.69,64.92,70.84,51.74,60.17,2.98,0.03,0.05,0.06,7.79,8.88,24.42,0.38,0.11,0.86,0.61,0.72,6.13,7.06,,,1.67,1.16,1.16,6.86,7.66,1.62,3.19,6.51,0
2020,06,90620,90620,0,46228,45660,43603,37830,37449,1757,32827,36569,1912,7708,22097,23485,24959,23857,45907,36386,45922,1346,13315,12843,3.56,46018,1928,4.27,10.27,6.25,14.02,50.68,49.32,21.64,23.33,66.71,33.29,9.96,1.64,2.26,3.19,2.87,21.08,1.05,6.4,27.35,11.82,53.37,7.39,4.81,1.14,19.6,20.95,20.75,9.18,5.27,34.08,37.8,39.5,36.1,5.68,5.39,7.1,2.7,20.86,15.63,37.8,22.16,25.64,19.97,15.7,4.1,1.18,57.8,42.2,0.15,30.51,53.29,46.71,29.97,2.35,36.5,63.5,2.33,50.8,49.2,33.42,7.54,44.09,55.91,3.2,0.29,87.41,12.59,0.29,55.12,44.88,0.21,8.01,50.13,48.99,51.01,30.43,55.02,3.22,0.92,30.05,0.33,5.54,4.94,1.86,33.64,3.62,0.88,55.95,3.82,89.56,2.27,79.19,0.43,91.76,4.23,4.31,0,92.38,1.55,79.38,5.29,92.38,86.15,9.58,6.07,11.14,0,21.26,13.96,2.45,37.44,60.1,18.87,10.26,7.62,6.29,6,45.18,48.61,28.89,36.45,11.3,1.97,0,0.12,4.53,0.04,10.88,4.43,24.09,95.58,6.48,13.52,1.07,12.55,0.91,33.31,4.93,10.02,5.17,75.14,9.4,6.61,4.42,86.73,2.6,4.12,15.07,13.13,0.39,,,,108467,68188,93305,104337,,105625,102423,99351,30563,40268,34421,48651,2.58,6.32,11.33,7.24,29.64,51.78,4,49.58,1.61,3.64,13.78,27.39,3.97,7.25,5.51,1.74,8.72,81.43,8.11,33629,59.08,6,7.97,9.83,7.06,0,6.98,8.05,9.41,4.48,1.71,7.08,5.42,33.66,22.87,2.5,8.69,22.93,11.84,65.22,20.92,43.1,35.98,607500,1892,2393,475,1959,11.98,5.85,7.58,12.22,87.35,0.81,1.06,12.38,36.45,6.65,1.19,80.14,1.25,0,0.19,0,0,16.93,0.3,4.35,2.18,3.15,1.74,72.73,27.6,10.26,34.34,0.99,58.7,30.67,27.27,12.08,45.75,3.54,18.23,32.34,35.79,13.64,96.4,2.87,0,1.25,39.35,59.4,1.81,1.18,0.62,1.33,16.75,17.05,6.68,4.53,1.49,1.69,64.92,70.84,51.74,60.17,2.98,0.03,0.05,0.06,7.79,8.88,24.42,0.38,0.11,0.86,0.61,0.72,6.13,7.06,,,1.73,0.74,0.74,6.86,7.91,1.48,3.39,6,0
2020,06,90624,90621,1,35448,34931,33289,28342,27917,1641,23152,27010,575,7260,16690,17340,19000,18113,35295,26951,35295,674,10709,10224,3.43,35402,592,2.49,10.5,8.18,8.73,50.06,49.94,22.02,23.25,55.9,44.1,20.85,4.06,5.07,8.07,3.66,26.21,3.85,11.88,34.48,13.11,36.67,14.98,4.01,0.47,32.64,17.06,13.85,10.3,2.19,25.68,35.9,37.9,33.2,6.09,6.19,7.76,3.76,23.8,18.47,39.23,20.75,24.3,18.49,12.66,3.6,0.62,46.58,53.42,0.18,36.44,51.18,48.82,36.23,3.49,60.68,39.32,3.44,49.3,50.7,43.72,4.21,53.61,46.39,1.56,0.68,39.26,60.74,0.62,48.35,51.65,0.06,15.55,39.01,46.12,53.88,14.19,40.11,3.62,0.42,39.64,0.1,12.35,3.76,1.1,37.73,4.44,0.96,42.52,4.48,91.53,7.26,67.8,0.47,81.88,2.14,1.79,0,91.7,1.75,75.47,5.84,91.7,85.41,13.22,6.55,8.72,0,39.78,7.99,0.74,24.93,74.33,27.98,17.31,8.85,7.59,5.94,40.74,41.97,31.69,43.74,6.47,0.89,0.03,0.35,1.9,0,11.1,5.15,19.71,95.33,6.71,9.35,3.07,13.61,0.64,31.94,5.6,9.35,6.75,76.88,12.36,6.03,4.67,71.18,3.07,4.78,19.06,14.25,0.41,,111613,52981,86969,80287,61534,46736,,62641,65000,72000,24784,31062,28066,40729,4.33,5.33,20.45,16.33,31.44,31.79,4.03,33.36,3.44,5.02,19.3,34.85,5.51,12.45,24.89,5,18.55,63.22,13.23,27471,7.31,8.44,18.02,12.23,23.38,90.08,11.87,20.83,19.29,12.75,5.05,6.19,14.88,29.59,20.7,0,8.12,22.46,19.13,58.41,25.39,53.39,21.22,617100,1652,2453,592,1974,30.4,6.64,16.57,22.46,67.8,0.41,1.04,13.81,29.7,5.91,7.12,60.2,2.35,0,0,0,0.28,29.23,0.82,7.9,4.72,4.72,2.51,37.25,38.37,16.57,26.26,0,54.71,24.05,62.75,13.65,43.8,4.53,19.36,33.94,33.15,13.55,94.87,5.1,12.97,5.11,33.01,48.92,3.05,1.56,0.52,3.13,31.42,31.47,4.82,3.96,1.37,1.56,49.3,53.29,37.04,42.08,0.85,0,0.03,0.04,8.43,9.62,36.86,0.12,0.03,1.58,0.5,0.57,9.89,10.73,,,1.38,0.81,0.81,6.32,7.89,2.84,3.48,7.29,0
2020,06,90621,90621,0,35448,34931,33289,28342,27917,1641,23152,27010,575,7260,16690,17340,19000,18113,35295,26951,35295,674,10709,10224,3.43,35402,592,2.49,10.5,8.18,8.73,50.06,49.94,22.02,23.25,55.9,44.1,20.85,4.06,5.07,8.07,3.66,26.21,3.85,11.88,34.48,13.11,36.67,14.98,4.01,0.47,32.64,17.06,13.85,10.3,2.19,25.68,35.9,37.9,33.2,6.09,6.19,7.76,3.76,23.8,18.47,39.23,20.75,24.3,18.49,12.66,3.6,0.62,46.58,53.42,0.18,36.44,51.18,48.82,36.23,3.49,60.68,39.32,3.44,49.3,50.7,43.72,4.21,53.61,46.39,1.56,0.68,39.26,60.74,0.62,48.35,51.65,0.06,15.55,39.01,46.12,53.88,14.19,40.11,3.62,0.42,39.64,0.1,12.35,3.76,1.1,37.73,4.44,0.96,42.52,4.48,91.53,7.26,67.8,0.47,81.88,2.14,1.79,0,91.7,1.75,75.47,5.84,91.7,85.41,13.22,6.55,8.72,0,39.78,7.99,0.74,24.93,74.33,27.98,17.31,8.85,7.59,5.94,40.74,41.97,31.69,43.74,6.47,0.89,0.03,0.35,1.9,0,11.1,5.15,19.71,95.33,6.71,9.35,3.07,13.61,0.64,31.94,5.6,9.35,6.75,76.88,12.36,6.03,4.67,71.18,3.07,4.78,19.06,14.25,0.41,,111613,52981,86969,80287,61534,46736,,62641,65000,72000,24784,31062,28066,40729,4.33,5.33,20.45,16.33,31.44,31.79,4.03,33.36,3.44,5.02,19.3,34.85,5.51,12.45,24.89,5,18.55,63.22,13.23,27471,7.31,8.44,18.02,12.23,23.38,90.08,11.87,20.83,19.29,12.75,5.05,6.19,14.88,29.59,20.7,0,8.12,22.46,19.13,58.41,25.39,53.39,21.22,617100,1652,2453,592,1974,30.4,6.64,16.57,22.46,67.8,0.41,1.04,13.81,29.7,5.91,7.12,60.2,2.35,0,0,0,0.28,29.23,0.82,7.9,4.72,4.72,2.51,37.25,38.37,16.57,26.26,0,54.71,24.05,62.75,13.65,43.8,4.53,19.36,33.94,33.15,13.55,94.87,5.1,12.97,5.11,33.01,48.92,3.05,1.56,0.52,3.13,31.42,31.47,4.82,3.96,1.37,1.56,49.3,53.29,37.04,42.08,0.85,0,0.03,0.04,8.43,9.62,36.86,0.12,0.03,1.58,0.5,0.57,9.89,10.73,,,1.78,0.45,0.45,5.91,8.3,2.81,3.89,7.36,0
2020,06,90623,90623,0,15624,15600,14981,13344,13229,906,11439,12724,648,2660,7016,7392,7865,7652,15580,12704,15580,173,5057,4925,3.16,15618,648,1.17,9.86,6.17,13.43,51.66,48.34,26.52,28.32,62.83,37.17,8.85,1.06,1.14,4.21,2.45,28.68,0.79,7.42,29.71,9.88,52.21,7.03,8.13,0.71,10.27,34.26,26.39,0,5.09,37.04,44.1,45.9,42.4,4.12,4.77,5.7,3.97,18.56,16.16,33.21,17.04,28.87,21.32,19.37,4.83,0.33,47.06,52.94,0.08,48.65,54.72,45.28,47.81,4.69,36.2,63.8,4.42,49.67,50.33,20.07,6.84,60.02,39.98,4.41,0,,,0,53.51,46.49,0.06,3.47,36.03,48.66,51.34,23.16,40.77,5.64,0.14,47.15,0,2.19,4.1,0.96,52.94,6.09,0.22,41.05,5.12,88.79,4.57,70.5,0,89.02,4.06,2.19,0.14,94.64,0.16,80.1,5.44,94.23,87.25,9.69,5.2,6.31,0.41,8.72,5.97,0,33.53,66.47,13.28,9.97,7.06,4.64,3.04,47.71,56.64,27.79,31.15,11.3,2.85,0,0.08,4.43,0,9.34,5.03,26.69,97.29,9.49,16.75,2.26,9.32,0.64,40.55,2.8,12.91,5.63,72.06,8.7,4.91,2.71,89.4,5.14,3.48,5.97,10.17,0.41,,,,116875,,82134,,,101000,109881,107956,30589,57055,42566,56932,1.16,2.05,9.01,7.6,25.24,58.15,3.23,54.05,1.34,3.86,17.04,20.49,2.06,5.29,10.95,1.82,8.66,83.39,6.13,41068,17.65,5.98,6.64,8.35,7.28,,25.75,3.21,12.69,2.62,0.43,6.34,4.49,28.68,30.63,0,16.13,17.89,6.66,75.44,50,35.65,14.35,688000,1854,2800,651,1972,19.97,1.66,3.8,7.75,81.93,0.79,0.28,17.2,44,12.73,0.65,69.44,1.52,0,0,0,0,27.98,0.41,3.33,5.38,4.98,0.3,64.89,26.44,10.54,29.01,0.28,67.93,30.39,35.11,21.92,36.55,2.61,15.49,32.16,37.03,15.32,95.95,6.29,0,4.79,62.28,32.93,2.38,0.88,0.78,2.03,11.47,10.29,6.45,6.29,2.35,2.91,71.58,80.42,54.14,66.65,3.59,0,0.12,0.15,8.64,10.71,18.39,0.22,0,2.74,0.25,0.31,3.75,4.47,,,0.93,1.97,1.97,5.7,9.57,0.24,4.21,4.65,0
